id,actual,predict
8813,23.299834,23.35239822
8815,23.565907,23.53367397
8817,23.388525,23.41446
8821,23.477216,23.51151145
8823,13.809906,13.76556
8824,18.200106,18.15576147
8826,18.111415,18.155761
8835,53.132807,53.20164201
8836,53.063971,52.99513602
8840,33.858835,33.92656369
8846,53.889999,53.82146509
8847,53.683492,53.61465601
8849,53.752327,53.61466157
8854,53.476985,53.46872078
8860,33.652328,33.72162604
8862,33.514657,33.72121473
8863,33.583492,33.44808693
8866,33.30815,33.37697147
8872,54.578355,54.7096952
8874,55.060204,55.0041923
8880,50.930067,50.90135912
8885,51.067738,50.99891355
8887,52.9263,52.99503049
8889,51.136574,51.20540874
8893,55.473218,55.54210346
8895,52.719793,52.650958
8898,55.404382,55.53541249
8906,52.513286,52.63802343
8907,55.335546,55.26643005
8911,55.955067,55.9259837
8912,52.582122,52.65095096
8915,52.237944,52.29523086
8919,51.480752,51.41628023
8920,52.169108,52.14849257
8921,51.549588,51.4390856
8925,51.687259,51.76318243
8937,52.444451,52.33481205
8941,47.832464,47.76828923
8945,50.10404,50.13907828
8949,48.038971,48.04913591
8958,48.314314,48.33382183
8959,49.691026,49.74473337
8967,49.346848,49.27890516
8970,49.209177,49.27553918
8979,46.524588,46.55696606
8982,35.786232,35.65058449
8983,38.126643,38.2089727
8984,43.564656,43.57614996
8985,43.839999,43.77173197
8989,40.742396,40.65856858
8995,38.195478,38.2813864
8997,40.604725,40.60185789
9004,40.467054,40.53665599
9005,40.398218,40.2488128
9010,40.329382,40.24152735
9016,38.057807,37.99048616
9020,38.33315,38.43493472
9030,41.017739,40.95006551
9053,45.07904,45.00813644
9056,45.767396,45.77899604
9061,38.746163,38.63264033
9065,45.147876,45.21773048
9069,45.354382,45.29214361
9071,37.507122,37.44449387
9072,43.013971,42.94696779
9075,38.814999,38.7202554
9078,39.847533,39.82995101
9083,42.8763,42.86585796
9085,42.807465,42.75910086
9088,36.681095,36.74684058
9094,39.090341,39.03734636
9099,42.600958,42.62968695
9109,41.706095,41.77363786
9120,37.369451,37.43813892
9121,42.394451,42.38012735
9123,36.818766,36.88478828
9126,36.956437,37.04710091
9131,35.855068,35.92428811
9132,35.717396,35.64935395
9134,35.235547,35.31640156
9137,35.579725,35.64850288
9140,35.510889,35.4271279
9145,33.032807,33.10046886
9148,34.340684,34.27184798
9149,35.166711,35.09629047
9154,34.40952,34.47835742
9155,34.203013,34.19533754
9171,32.8263,32.81031644
9173,30.830068,30.91464237
9175,32.688629,32.6198931
9176,30.898903,31.03650824
9179,32.550958,32.48789482
9195,30.692396,30.75209337
9196,30.623561,30.55472497
9204,30.00404,30.04818644
9206,29.866369,29.914714
9207,29.797533,29.728698
9213,50.379382,50.41025405
9215,29.659862,29.728698
9216,29.591027,29.52176486
9218,27.457123,27.38825736
9219,27.525958,27.59461761
9226,26.768766,26.83605156
9234,29.178013,29.10933959
9240,28.696164,28.75845198
9246,28.90267,28.96496134
9247,28.28315,28.35260672
9248,27.801301,27.7728182
9249,28.214314,28.35126629
9251,28.145479,28.07664315
9252,27.870136,27.93897099
9254,28.007807,27.940777
9262,57.037534,56.55684447
9266,61.449544,61.939768
9269,62.920215,63.410438
9270,62.429991,63.41043685
9271,90.372724,90.86561259
9272,89.882501,89.5666549
9278,52.625523,53.115747
9280,54.096194,53.62121138
9285,48.213513,47.72329
9286,50.66463,50.174407
9287,51.154853,50.17443004
9291,49.19396,49.684183
9292,55.566864,56.05730368
9293,63.900661,63.410438
9304,40.369939,40.86016186
9305,41.840609,42.33038616
9307,43.801503,43.32508067
9312,37.918822,38.40828854
9314,36.448152,36.93498085
9317,51.645077,52.13530001
9319,91.843394,91.34358401
9324,92.823841,93.06098485
9326,93.804288,93.92107328
9329,32.036141,31.55058816
9331,65.371331,65.8618452
9339,67.332225,67.80064844
9348,69.293119,69.78334202
9356,85.960714,86.450937
9357,78.117139,78.60736297
9359,28.114354,28.604578
9361,79.097586,79.58457162
9363,27.624131,27.02480012
9366,85.47049,84.980267
9372,83.99982,83.12964489
9384,71.254012,70.763789
9391,71.744235,72.71788215
9392,88.41183,88.90151611
9394,74.195352,73.705129
9395,74.685576,75.175799
9407,58.790162,58.81169128
9415,58.009939,58.08474113
9418,57.931916,57.85372494
9424,56.995648,56.97201978
9427,48.335165,48.41318085
9428,48.257142,48.11469572
9431,48.17912,48.10088326
9434,49.115389,49.03750921
9437,48.49121,48.46645008
9441,49.193411,49.26808061
9445,49.583523,49.64032677
9450,50.129679,50.2108422
9452,50.051657,49.81749526
9455,49.895612,49.81729032
9456,49.973635,49.81715597
9457,65.578109,65.63851558
9459,63.705572,63.63724496
9461,59.804453,59.73626826
9471,64.173706,64.21525044
9478,48.023075,47.97237492
9479,63.939639,63.83622675
9480,59.960498,59.88862079
9483,63.861616,63.78361124
9484,60.116543,60.16580262
9490,47.554941,47.50256791
9497,45.916471,45.83552715
9501,46.150538,46.22841531
9514,43.497778,43.7536236
9515,43.5758,43.65538204
9518,47.398896,47.31749598
9526,43.809867,43.7394723
9529,43.965912,43.88352404
9531,45.21427,45.30994951
9533,45.136248,45.0492578
9537,44.043934,43.85271408
9538,44.824158,44.90591372
9539,44.121957,44.19998175
9540,44.746136,44.77653998
9542,74.082547,74.13034884
9545,44.278002,44.34439226
9547,44.512069,44.55856052
9548,44.434046,44.35725015
9549,74.550681,74.49518337
9558,51.221993,51.19848691
9561,74.394636,74.34454436
9563,65.96822,65.89020226
9567,51.378037,51.44108184
9569,74.628704,74.70462612
9571,51.924194,51.7764582
9577,52.158261,52.09996312
9579,62.925348,62.89432665
9581,61.833035,61.81811469
9584,62.535236,62.52841139
9585,50.675836,50.755332
9586,51.846171,51.76657518
9588,62.613259,62.64222415
9601,61.520945,61.4492654
9602,93.510117,93.00884297
9608,77.593554,77.51554992
9615,93.198028,93.02447276
9618,93.58814,93.87062336
9619,93.744184,93.87099142
9620,93.666162,93.87071651
9623,64.563818,64.64183992
9636,93.978251,94.01140557
9640,60.584677,60.51393258
9641,59.336319,59.44808905
9642,59.414341,59.49415206
9649,92.339782,92.2625941
9652,66.28031,66.21708585
9659,77.905643,77.82881452
9660,77.983666,78.06166949
9661,73.302323,73.27717701
9663,78.13971,78.06234597
9664,78.217733,78.29584729
9670,78.4518,78.37377183
9674,78.529822,78.37391502
9678,78.607844,78.71058336
9680,78.685867,78.76390653
9696,79.075979,79.08555125
9698,79.310046,79.37918798
9705,64.719863,64.76671752
9706,63.081393,63.07847743
9709,52.78244,52.86048204
9710,66.124265,66.20228796
9714,52.47035,52.40330157
9720,66.436355,66.48316327
9722,64.485795,64.4076371
9724,52.704418,52.66661842
9728,79.466091,79.40964646
9730,64.95393,64.96979887
9731,73.692435,73.76892806
9734,73.068256,73.09435225
9739,72.912211,72.95196478
9742,67.840757,67.78445187
9746,67.528668,67.50260688
9748,73.458368,73.41147656
9754,79.544113,79.62217477
9755,72.834189,72.7086327
9756,71.507809,71.42500339
9759,66.826467,66.86920788
9760,67.372623,67.32291674
9766,72.053965,72.11821998
9767,71.975943,71.83019196
9776,71.897921,71.81885774
9778,72.366055,72.34341245
9780,53.016507,52.93812189
9783,79.856202,79.79792039
9784,53.094529,52.99713536
9790,80.246314,80.26983469
9792,80.402359,80.47432091
9795,80.636426,80.54855281
9796,80.714448,80.59919576
9799,81.026538,81.01149621
9801,81.10456,81.07406174
9802,81.182583,81.18026182
9804,81.338627,81.44084952
9807,81.41665,81.47385183
9810,82.977097,83.23812303
9812,82.899075,83.26932748
9813,81.884784,81.74971462
9816,83.05512,83.23880472
9817,82.821052,82.58703734
9820,83.133142,83.24805041
9821,82.74303,82.58698666
9824,82.508963,82.58697804
9825,82.430941,82.26483024
9826,82.665008,82.5869855
9828,82.352918,82.26481167
9831,71.585831,71.47927973
9832,71.273742,71.31989256
9835,67.060534,67.06917569
9844,88.126574,87.97027879
9847,71.663854,71.7405719
9852,70.727585,70.74853265
9854,68.933071,68.83930183
9865,69.167138,69.24503623
9867,71.117697,71.08427752
9869,53.640686,53.58782654
9872,70.57154,70.50030845
9873,54.498932,54.55185811
9876,53.406619,53.45899898
9879,88.438663,88.45452213
9886,55.513223,55.43809168
9889,55.357178,55.39181945
9893,54.654977,54.74862827
9898,83.601276,83.61218931
9901,70.337473,70.27079484
9902,87.892507,87.8710418
9910,54.967066,54.99484412
9915,56.449491,56.49340434
9916,56.059379,56.08854016
9917,83.757321,83.69073303
9925,55.825312,55.73688803
9928,56.527514,56.54556223
9933,53.874753,53.78854223
9937,70.103406,70.18142794
9938,87.658439,87.65346389
9942,83.991388,83.89742729
9943,70.025384,69.95016918
9945,84.06941,84.14457314
9950,84.303478,84.32217603
9966,85.395791,85.30824653
9973,85.941947,86.09804546
9974,85.863925,85.79989503
9976,86.01997,86.09812682
9977,87.268328,87.16616625
9980,86.332059,86.37572596
9986,86.644149,86.64984433
9987,87.03426,87.18650632
9990,86.878216,86.80043614
9993,75.096838,75.06834078
9998,76.969375,77.03860232
10001,77.125419,77.1982124
10005,76.81333,76.87684646
10008,76.345196,76.28442183
10010,76.735308,76.67192828
10011,75.564972,75.65083544
10013,75.955084,75.87952167
10014,75.799039,75.81783408
10018,75.642994,75.72328204
10020,76.50124,76.4303835
10029,90.389222,90.49091542
10032,90.935379,91.02550122
10034,90.857357,90.78402794
10038,91.559558,91.48024031
10042,90.3112,90.40639374
10043,91.091424,91.09313312
10046,91.63758,91.57019199
10048,91.94967,91.90610892
10052,47.877681,47.87881953
10054,47.712194,47.70887991
10060,40.099779,40.05163703
10068,36.541802,36.48183098
10069,36.128084,36.06876032
10073,32.983825,32.90165627
10074,33.232056,33.1586021
10085,35.879853,35.92971133
10086,32.735594,32.80037444
10091,30.418772,30.34167831
10093,28.184694,28.14519409
10095,30.087798,30.00411763
10098,47.215732,47.29975297
10100,48.2914,48.45688902
10103,47.132989,46.97307234
10104,47.050245,46.96749578
10105,48.374143,48.45689003
10107,51.352915,51.42746345
10113,51.02194,50.94061952
10126,50.194504,50.2771732
10133,49.863529,49.92941664
10136,40.265266,40.24110971
10140,46.71927,46.63463789
10142,46.636527,46.55367775
10153,46.222809,46.05737907
10154,46.305552,46.39040508
10156,46.140065,46.05731616
10159,42.913063,42.9612621
10164,42.416601,42.47874665
10167,45.80909,45.87815717
10170,45.726347,45.64362054
10175,41.754652,41.71772281
10184,42.16837,42.25767975
10186,41.920139,41.90127436
10189,44.154217,44.10387556
10208,25.288666,25.39684878
10209,25.37141,25.456478
10214,38.031188,38.07586255
10215,36.872777,36.95522443
10217,35.714366,35.75019731
10218,63.268,63.23955927
10225,41.340933,41.4356826
10228,25.619641,25.53230083
10229,41.25819,41.1755825
10231,37.369238,37.2940383
10235,25.123179,25.20589645
10238,41.092702,41.1705709
10241,37.038264,37.00145656
10246,25.702384,25.53648143
10253,38.693137,38.77189961
10262,39.272342,39.30271422
10270,24.957692,24.95528128
10272,34.059493,34.0334354
10281,33.645774,33.72027799
10295,51.849376,51.92017695
10306,52.014864,52.02533254
10307,53.090531,53.10608324
10309,34.473211,34.39025329
10312,34.969673,35.04749912
10317,32.239132,32.31403829
10319,31.908158,31.91889655
10322,31.328952,31.41167615
10325,32.073645,32.06390149
10345,91.318096,91.37502859
10348,91.069865,91.15322355
10350,51.518402,51.51779548
10354,52.180351,52.23975624
10357,65.253847,65.26931573
10358,52.759557,52.69689654
10365,53.669737,53.58938293
10369,53.835224,53.81585597
10376,72.287057,72.22201834
10378,54.331686,54.41266365
10382,29.591336,29.58061776
10383,67.322438,67.38316211
10387,66.743233,66.82597593
10389,66.660489,66.5979199
10391,55.407353,55.32586354
10392,54.66266,54.68858131
10393,54.497173,54.4345808
10398,72.038826,71.95610324
10400,90.73889,90.75694005
10408,67.984387,68.07634853
10410,67.570669,67.64697984
10415,68.398106,68.2812386
10421,68.480849,68.30396436
10428,29.425848,29.33074602
10431,29.343105,29.26206293
10432,75.348572,75.30220533
10437,90.407915,90.45953386
10441,90.242428,90.23251891
10442,89.414992,89.38153147
10446,90.159684,90.11462303
10451,89.580479,89.49279518
10456,89.82871,90.00380719
10459,75.76229,75.76189718
10460,28.598412,28.65904872
10461,28.515668,28.43235547
10462,89.745966,90.00247949
10463,89.663223,89.49734916
10467,76.093265,75.98652534
10469,29.094874,29.13446709
10474,76.506983,76.48702934
10476,85.52604,85.52828322
10482,85.774271,85.76392374
10491,85.360553,85.3229359
10494,50.442734,50.53949914
10498,72.452544,72.49119568
10503,50.856453,50.78050956
10504,73.03175,73.1144929
10509,58.468868,58.41888644
10510,60.620203,60.68749739
10515,62.357819,62.39085629
10518,65.667565,65.584822
10521,63.433487,63.51226676
10524,52.8423,52.88284515
10525,71.873339,71.71015369
10526,70.963159,70.88040476
10527,53.421506,53.34006061
10532,57.14497,57.05997231
10534,62.192332,62.28850868
10535,66.246771,66.16403341
10538,63.102512,63.18326569
10541,64.260923,64.19513103
10543,54.248942,54.21912636
10549,60.371972,60.30530057
10550,62.026845,61.94410104
10554,50.359991,50.52583028
10555,72.12157,72.20427978
10556,71.294133,71.24781634
10559,56.23479,56.10772073
10561,61.447639,61.35965641
10571,62.109589,62.32539664
10583,62.60605,62.50034368
10584,63.847205,63.93597483
10596,56.896739,56.92839392
10600,71.045902,71.1286439
10602,56.317533,56.10553837
10603,71.790595,71.70538161
10604,56.565764,56.62469422
10612,56.400277,56.48311439
10614,70.135722,70.15734115
10622,76.837958,76.8444766
10626,69.556517,69.48737696
10640,81.223371,81.28049344
10643,81.554345,81.47156727
10645,77.251676,77.18483951
10653,78.244599,78.16198527
10654,81.719833,81.66767522
10657,81.88532,81.92372453
10664,82.050807,82.03675194
10667,82.381782,82.37314844
10670,77.913625,77.872889
10671,78.079112,78.12743156
10672,77.996369,77.72333396
10675,54.828148,54.84429004
10685,66.081284,66.0450413
10687,84.61586,84.69762152
10691,43.326781,43.2462916
10707,66.329514,66.4107235
10709,82.712756,82.75049707
10710,58.882586,58.80001855
10711,59.87551,59.89197355
10712,58.96533,59.04806408
10715,83.043731,83.12076805
10725,83.291962,83.36673121
10729,83.871167,83.86278537
10730,83.209218,83.15037965
10733,59.130817,59.24341455
10734,83.788424,83.69550166
10737,84.284886,84.202142
10738,27.605488,27.68752454
10742,83.457449,83.55738044
10748,78.575574,78.32086063
10750,80.809653,80.90817878
10751,80.395934,80.89003816
10757,80.561422,80.47815752
10758,80.230447,80.18835598
10765,79.816729,79.79399358
10766,86.43622,86.33652625
10773,78.906549,79.02483727
10777,86.518964,86.55775788
10779,78.658318,78.74309363
10791,72.949006,73.11387315
10793,26.033359,25.9506219
10795,69.308286,69.33581843
10800,86.601708,86.70150484
10802,31.742671,31.80048817
10816,74.024674,73.88335064
10819,26.364334,26.44744223
10832,32.570107,32.50014457
10833,26.28159,26.19784517
10836,88.753043,88.79511307
10842,74.107417,74.01786023
10844,88.091093,88.08349308
10851,75.100341,75.12751706
10857,88.587555,88.54463444
10864,74.438392,74.34085968
10867,65.378216,65.36027663
10875,67.023098,67.08250352
10878,65.730691,65.47265054
10884,63.67459,63.70145923
10890,65.789437,65.84931054
10892,65.143233,65.32141723
10906,62.323437,62.15080578
10913,68.021775,67.98306759
10916,68.198013,68.19866636
10921,63.145878,63.24223533
10924,69.666657,69.6855335
10928,67.258081,67.1385515
10931,67.316826,67.42548424
10936,66.788115,66.90688781
10939,66.964352,66.91929111
10940,66.84686,66.90566481
10941,67.199335,67.1399274
10943,70.077877,70.06924927
10944,70.136623,70.18937393
10947,63.028386,63.07314353
10948,63.204623,63.24621569
10959,61.383505,61.37756568
10969,59.209912,59.16652289
10973,58.974929,59.17438035
10974,60.796048,60.7958034
10978,59.268658,59.18906503
10981,55.802658,55.77289115
10983,55.92015,55.96696977
10985,56.390116,56.32149465
10987,57.153811,57.14823728
10992,56.801336,56.81296926
10997,57.036319,57.0693442
10998,56.037641,56.15772819
11001,56.74259,56.58196731
11006,56.918828,56.97866459
11009,50.691778,50.78645336
11010,50.750523,50.8097467
11016,51.63171,51.71125588
11017,51.690456,51.7492992
11021,51.807947,51.86470111
11023,52.160422,52.24526383
11025,52.101676,52.21917274
11035,52.806625,52.73089762
11044,53.276591,53.24865154
11051,53.687811,53.62096117
11055,54.39276,54.45152835
11057,61.677234,61.64192214
11060,69.842894,69.84727583
11061,69.784148,69.72603862
11074,54.334015,54.45131081
11081,50.045574,49.98682894
11085,57.388794,57.31257605
11086,57.565031,57.55442512
11100,49.516863,49.56685548
11104,64.027064,63.94866899
11105,64.673267,64.64308918
11109,64.614522,64.53315882
11117,63.380861,63.39856255
11119,68.78547,68.85043788
11124,68.667979,68.67875192
11132,34.536695,34.47794909
11135,33.303034,33.35502467
11137,33.596763,33.6546431
11138,33.538017,33.47967905
11142,33.009306,32.97036161
11146,33.890492,33.83307576
11148,34.066729,34.01381293
11149,33.949238,33.99304158
11155,43.818524,43.8132645
11167,38.120186,38.17096061
11169,38.531407,38.59007392
11172,38.76639,38.82226094
11173,38.648898,38.59035704
11178,43.407304,43.36133435
11183,43.113575,43.33534141
11184,43.289813,43.35058288
11190,43.231067,43.3756411
11191,37.591474,37.49486119
11192,43.172321,43.35324692
11194,39.58883,39.65480425
11204,42.878592,42.99343318
11205,42.937338,42.99802752
11210,40.881237,41.00027684
11212,40.939982,40.99951421
11217,44.875948,44.81760886
11218,44.934694,44.84729505
11219,38.002695,37.93768385
11220,44.99344,45.05148808
11221,44.405982,44.50149853
11224,44.758457,44.71013695
11227,44.28849,44.26721416
11230,44.229745,44.19802552
11236,38.472661,38.58994043
11240,37.180254,37.28980207
11246,37.708966,37.66415554
11248,37.297746,37.29378592
11253,37.767712,37.88200172
11257,35.241644,35.30168509
11264,36.710288,36.93551478
11274,35.182898,35.11959827
11275,35.065407,35.05795902
11277,35.770356,35.75645072
11278,41.93866,41.92613778
11282,45.345914,45.27243564
11284,41.057474,41.10505916
11292,47.930727,47.99009324
11302,47.167032,47.04342825
11304,47.636998,47.56367586
11305,47.871982,47.86401548
11306,46.990795,47.03333916
11310,46.873304,46.71065209
11314,34.771678,34.61118022
11315,46.814558,46.70664209
11317,46.579575,46.61619978
11319,34.830424,34.93107501
11320,46.520829,46.48213385
11322,45.992117,46.11387249
11325,34.88917,34.95458896
11329,48.518185,48.46302862
11331,48.635676,48.58153638
11332,48.694422,48.87316228
11334,48.811914,48.81761372
11337,34.360458,34.42383951
11340,34.419204,34.47794435
11344,32.656831,32.68847958
11346,32.304357,32.42183625
11347,32.245611,32.42183057
11358,49.046897,49.02436598
11360,48.929405,48.93610965
11366,32.598085,32.54879789
11369,39.060118,39.09344233
11372,31.364424,31.42669953
11376,31.716899,31.69749906
11380,32.186865,32.1209803
11383,31.893136,31.95183042
11386,54.980218,55.04837382
11388,54.803981,54.74285005
11389,58.26998,58.36645165
11392,53.864048,53.93122875
11395,54.216523,54.2686383
11399,52.630388,52.69729631
11412,54.862726,54.78353987
11416,58.622455,58.56751022
11417,53.746557,53.8053028
11419,50.574286,50.63272844
11420,50.51554,50.46852842
11424,57.682523,57.67201846
11425,57.623777,57.70630634
11431,50.10432,50.163066
11444,59.562387,59.46154765
11445,59.621132,59.65075971
11447,59.738624,59.80555099
11448,60.267336,60.21839602
11449,70.31286,70.26722287
11454,60.091098,60.04528976
11455,60.032353,59.62750859
11456,59.973607,59.85632419
11460,35.946593,35.97922623
11462,49.399371,49.40251347
11475,47.75449,47.76242047
11476,48.106965,48.09867401
11477,25.842323,25.90095463
11479,72.133978,72.0367295
11485,25.959815,25.9059327
11486,72.192724,72.27495978
11488,71.722758,71.67289309
11490,25.783578,25.72467373
11492,71.898995,71.94775636
11499,29.837035,29.9613901
11510,26.253544,26.26179879
11512,71.194046,71.20388706
11514,71.311538,71.24949593
11521,29.48456,29.47801557
11527,71.370283,71.37813827
11530,25.548595,25.59245103
11531,72.486453,72.49208294
11538,25.19612,25.25986027
11539,72.66269,72.6024398
11540,25.137374,25.27070546
11543,72.838927,72.90868428
11544,72.780182,72.87926835
11547,45.40466,45.29265516
11551,46.932049,47.03535695
11556,33.185543,33.24430745
11564,43.46605,43.45050546
11565,46.344592,46.30283352
11574,47.108287,47.04874334
11583,30.835713,30.7802349
11585,44.640965,44.67217616
11586,42.526118,42.48346136
11587,45.81588,45.79361968
11588,42.643609,42.6185929
11591,30.072018,30.00875531
11599,30.894458,30.86747258
11603,45.110931,45.08194264
11604,73.250148,73.26094602
11605,73.367639,73.40158187
11610,73.602622,73.5397412
11611,73.720114,73.68272416
11613,73.778859,73.83399515
11615,73.896351,73.95966664
11622,74.131334,74.11359765
11624,74.366317,74.30312142
11632,74.953774,74.93195565
11636,75.188757,75.16009986
11644,75.658723,75.6388708
11645,75.541232,75.58861688
11646,75.717469,75.74988117
11652,93.047467,93.12893941
11657,92.87123,92.929975
11660,93.634924,93.07250405
11670,93.869907,93.38514484
11673,92.518755,92.86938957
11676,30.718221,30.71526541
11677,29.895781,29.96705553
11678,29.778289,29.78502847
11681,30.365747,30.40841997
11692,92.225026,92.05093888
11700,76.187435,76.15154527
11704,76.304927,76.25011839
11706,76.363673,76.29944752
11710,91.167603,91.06650372
11713,90.815128,90.7495337
11714,76.53991,76.47218231
11721,91.226348,91.08487911
11723,76.598656,76.58442839
11730,76.716147,76.86471798
11731,76.774893,76.8856853
11733,90.756382,90.73792432
11735,76.95113,76.93854566
11746,91.872552,92.04044337
11749,90.697637,90.59922746
11752,91.813806,92.03519324
11753,77.656079,77.60172325
11760,77.714825,77.78338356
11761,91.461332,91.60499842
11781,78.302282,78.25631802
11792,78.596011,78.53711037
11800,78.654757,78.71377134
11802,28.66212,28.71654255
11803,79.829672,79.92789861
11804,28.603374,28.57375883
11807,79.242215,79.25787109
11811,79.477198,79.51734069
11812,79.065977,79.08282539
11814,79.712181,79.7718258
11815,79.653435,79.77149951
11824,28.368391,28.39447871
11827,80.299638,80.24238373
11829,84.118112,84.15217226
11831,80.534621,80.56411551
11834,80.652113,80.61597262
11835,83.883129,83.80159938
11846,84.059366,84.04666684
11850,80.82835,80.85422385
11851,85.52801,85.61499277
11859,85.469265,85.4845674
11864,83.941875,83.98482778
11870,85.880485,85.84223428
11871,84.411841,84.38640259
11872,85.762993,85.77072037
11875,84.470587,84.44454325
11882,83.471909,83.52710795
11883,85.234282,85.14604046
11885,83.413163,83.37723654
11888,82.708214,82.71221274
11893,81.122079,81.25996253
11896,82.531977,82.56858099
11906,84.881807,84.97846411
11908,84.823061,84.90158601
11912,83.001943,83.04260981
11917,82.414485,82.36887525
11919,81.709536,81.60584246
11922,81.768282,81.81746817
11928,82.179502,82.18508184
11932,90.227671,90.15753416
11937,89.111501,89.14559862
11941,86.64418,86.58478282
11948,89.346484,89.3366976
11951,86.820417,86.86838173
11953,86.937908,87.02263224
11955,90.403908,90.42910266
11958,88.230315,88.27253443
11962,87.584112,87.62481027
11967,87.349129,87.26296625
11975,87.87784,87.93165743
11980,90.345162,90.26983053
11984,27.898425,27.95414121
11987,27.075984,27.13488449
11989,27.663442,27.72311802
11991,27.487205,27.54578452
12002,88.406552,88.4394417
12003,88.817773,88.86394917
12010,26.488527,26.45401649
12012,61.207268,61.26684469
12014,63.322115,63.33616788
12019,61.148522,61.26793114
12021,27.017239,26.90488791
12028,26.958493,26.89973271
12036,61.84798,61.88931657
12038,61.799845,61.88234592
12041,60.981562,60.96076611
12048,61.174099,61.11578667
12050,61.511039,61.49310607
12051,61.414771,61.4208417
12056,62.088651,62.12274872
12064,42.497979,42.54975302
12067,46.7338,46.69479076
12071,46.830069,46.78481294
12077,40.091263,40.1249787
12079,39.754322,39.80301437
12081,39.706188,39.72986672
12083,39.802457,39.81830782
12084,39.898725,39.96422863
12086,42.546114,42.62766625
12088,62.281189,62.36564171
12089,62.329323,62.4263903
12090,62.377457,62.43197865
12091,62.52186,62.508801
12093,62.618129,62.66061406
12103,65.024846,65.01299923
12104,62.858801,62.810353
12107,37.492009,37.51295255
12109,37.39574,37.3610041
12115,31.908427,31.9485236
12121,31.667755,31.68757286
12124,29.116636,29.07678717
12128,28.924098,28.92710799
12133,37.203203,37.15507033
12134,33.737531,33.77932601
12135,33.930069,33.97619986
12140,37.0588,37.01511146
12142,37.106934,37.15429048
12153,31.619621,31.57363826
12156,31.475218,31.52344613
12157,31.378949,31.29489584
12158,31.427083,31.52026274
12161,34.315143,34.2865766
12169,39.513651,39.45598222
12171,31.330815,31.28250939
12176,34.459546,34.49165232
12181,36.72186,36.71211507
12184,63.388278,63.39188694
12188,63.532681,63.59026842
12191,63.099472,63.14877241
12192,63.484547,63.43636452
12193,36.529322,36.52127136
12197,63.195741,63.17051909
12198,36.625591,36.64235029
12207,51.499099,51.43028108
12211,51.306562,51.2602021
12220,62.18492,62.15480907
12223,46.348726,46.37063362
12224,46.974472,46.80236574
12226,46.926338,46.95911195
12228,28.731561,28.74572874
12229,51.06589,51.09232896
12232,46.878203,46.80029417
12233,47.167009,47.17476145
12235,46.252457,46.28223876
12237,42.931188,42.98045828
12238,46.156188,46.15429429
12246,50.777084,50.83635199
12247,46.05992,46.00451252
12264,45.771114,45.81185123
12265,50.680815,50.72591211
12270,50.584547,50.51308478
12276,41.968502,41.87549409
12278,50.536412,50.48824174
12290,50.199472,50.28020576
12297,45.386039,45.41415918
12299,47.648353,47.60471205
12308,45.28977,45.26808731
12309,45.097233,45.10755985
12315,47.84089,47.79254682
12322,48.274099,48.22743277
12323,28.442755,28.49088628
12325,48.370367,48.40899832
12329,44.664024,44.62535451
12333,28.394621,28.42703197
12335,43.749472,43.82934545
12339,44.808427,44.82211851
12340,49.718129,49.73170429
12343,44.856561,44.84110526
12347,28.346486,28.29878632
12348,43.942009,43.94764578
12352,44.038278,44.02810816
12365,48.947979,48.91047314
12366,44.086412,44.05962204
12379,44.134546,44.15115226
12381,44.230815,44.22813694
12382,49.333054,49.30203577
12384,48.803576,48.74544703
12386,48.851711,48.89836569
12388,48.51477,48.50196699
12391,49.092382,49.15592884
12395,61.944248,61.89531432
12400,41.920367,41.87148343
12401,43.316263,43.33906993
12402,68.875592,68.92675386
12403,42.161039,42.11771763
12404,68.827458,68.77895425
12406,36.384919,36.38593744
12408,60.74089,60.80429315
12409,60.692756,60.79572593
12417,65.169249,65.23845303
12419,65.217383,65.265665
12424,39.561785,39.47791995
12426,39.609919,39.66860802
12432,58.045368,58.09673955
12433,57.997233,57.96994473
12434,57.85283,57.83842292
12435,58.95992,58.93176499
12438,59.104323,59.15073244
12439,59.056189,59.00834723
12440,58.574845,58.6199581
12450,60.644622,60.72004391
12456,59.200592,59.2420457
12461,60.500219,60.51919828
12463,58.671114,58.68191338
12471,59.393129,59.35036946
12472,58.719248,58.76639512
12474,59.29686,59.28881702
12477,58.237905,58.28732089
12478,33.111785,33.07469874
12485,34.748352,34.71901248
12486,41.583427,41.62708827
12490,60.307681,60.31962989
12494,39.080442,39.10966178
12495,36.192382,36.18679733
12498,38.310293,38.22185918
12501,59.778204,59.82658494
12504,57.804696,57.75566693
12510,38.454696,38.44893184
12514,60.018875,60.06859132
12518,35.085293,35.11855976
12520,57.612159,57.57042993
12521,38.887905,38.84221566
12524,55.73492,55.68673095
12527,59.681935,59.63380078
12528,59.730069,59.82746549
12532,38.358427,38.22212788
12533,37.732681,37.81270186
12536,59.874472,59.83255772
12539,57.564024,57.47818462
12541,34.796487,34.79306709
12545,38.936039,38.97940399
12547,60.163278,60.12208137
12548,53.95395,53.95243012
12550,35.133427,35.18416509
12551,57.51589,57.45024787
12552,39.032308,38.98737693
12553,40.331934,40.29014374
12554,38.743502,38.64519055
12556,37.684546,37.80349159
12557,33.159919,33.17609985
12561,37.780815,37.82411885
12564,38.406561,38.27661337
12567,41.39089,41.37652234
12568,55.783054,55.73628249
12579,41.487158,41.45134523
12581,57.371487,57.38339025
