id,Actual,Predicted
29656,44.028231,33.859375
29670,46.539817,33.859375
29680,46.458798,33.859375
29682,45.810647,33.859375
29689,44.676382,33.859375
29697,44.919439,33.859375
29699,36.736529,33.859375
29703,56.910237,62.6434021
29704,40.301361,33.859375
29706,40.706455,33.859375
29707,36.574491,33.859375
29716,34.873094,33.859375
29720,40.787474,33.859375
29727,39.977285,33.859375
29738,32.766602,18.36608505
29739,39.491172,33.859375
29742,35.602264,33.859375
29747,35.764302,33.859375
29759,32.847621,18.36608505
29763,37.303661,33.859375
29767,35.035132,33.859375
29769,36.250415,33.859375
29770,35.92634,33.859375
29772,39.572191,33.859375
29775,30.74113,32.82606125
29788,31.065205,32.82606125
29797,31.713357,32.82606125
29799,31.956413,32.82606125
29802,25.879995,19.95996284
29810,28.553619,43.34230804
29814,30.092978,24.92052078
29815,30.011959,24.92052078
29826,26.123052,19.95996284
29831,26.204071,19.95996284
29840,27.176298,19.95996284
29841,26.366109,31.78228378
29844,26.690184,31.78228378
29849,26.933241,31.78228378
29850,27.01426,31.78228378
29856,48.361822,35.99162674
29864,48.788424,33.859375
29876,36.03777,32.82606125
29880,44.949008,33.859375
29882,44.854207,33.859375
29884,44.806807,33.859375
29890,38.692181,33.859375
29891,38.644781,33.859375
29893,42.010195,33.859375
29901,38.50258,33.859375
29902,41.867995,33.859375
29906,38.45518,33.859375
29917,41.299192,33.859375
29919,38.075979,33.859375
29924,35.895569,32.82606125
29926,35.848169,32.82606125
29930,35.658568,32.82606125
29932,35.516368,32.82606125
29935,35.421567,32.82606125
29937,33.572959,24.92052078
29939,33.525559,32.82606125
29941,33.146358,24.92052078
29945,33.098957,24.92052078
29955,56.182855,62.6434021
29956,55.993255,62.6434021
29960,56.419857,62.6434021
29962,48.835824,33.859375
29965,56.372456,62.6434021
29974,45.138609,33.859375
29979,55.851054,62.6434021
29980,55.424452,62.6434021
29984,49.025425,35.99162674
29985,44.427606,33.859375
29990,49.120225,35.99162674
29996,55.329652,62.6434021
29998,47.84042,35.99162674
30000,45.37561,33.859375
30001,47.79302,35.99162674
30002,55.187451,62.6434021
30004,44.332805,33.859375
30005,55.282252,62.6434021
30009,47.74562,35.99162674
30010,49.215026,35.99162674
30012,45.42301,33.859375
30013,47.698219,35.99162674
30015,58.695066,74.46572113
30019,54.144647,62.6434021
30024,44.285405,33.859375
30025,47.603419,35.99162674
30027,45.47041,33.859375
30029,47.650819,35.99162674
30032,54.99785,62.6434021
30033,47.556019,35.99162674
30040,45.612611,33.859375
30041,47.461218,35.99162674
30044,55.708853,62.6434021
30051,55.614053,62.6434021
30054,55.045251,62.6434021
30055,55.661453,62.6434021
30059,54.85565,62.6434021
30061,50.020829,40.45884705
30062,47.366418,35.99162674
30067,54.666049,62.6434021
30074,50.305231,40.45884705
30077,50.447431,40.45884705
30078,50.16303,42.59109497
30080,47.224217,35.99162674
30081,50.400031,40.45884705
30086,45.849612,33.859375
30091,43.858803,33.859375
30092,47.129417,35.99162674
30093,43.811403,33.859375
30094,45.944412,33.859375
30099,43.764003,33.859375
30100,46.987216,35.99162674
30103,46.892416,33.859375
30109,46.134013,33.859375
30112,43.574402,33.859375
30113,43.527002,33.859375
30118,43.479602,33.859375
30119,46.608015,33.859375
30122,43.337401,33.859375
30130,42.104996,33.859375
30132,54.049846,62.6434021
30133,54.192047,62.6434021
30140,54.286847,62.6434021
30141,54.523848,62.6434021
30144,58.552866,74.46572113
30157,42.341997,33.859375
30163,42.436797,33.859375
30165,38.976582,33.859375
30171,42.531598,33.859375
30176,41.062191,33.859375
30182,42.958199,33.859375
30183,41.014791,33.859375
30184,42.910799,33.859375
30185,42.815999,33.859375
30187,36.179971,32.82606125
30189,37.838978,18.36608505
30191,39.071383,33.859375
30193,50.731832,40.45884705
30199,39.118783,33.859375
30200,50.826633,40.45884705
30202,40.87259,33.859375
30206,50.874033,40.45884705
30220,72.014523,74.46572113
30221,39.308384,33.859375
30225,39.403184,33.859375
30237,51.063634,40.45884705
30239,36.416972,32.82606125
30246,39.497985,33.859375
30253,39.545385,33.859375
30258,40.493389,33.859375
30266,51.490236,40.45884705
30267,39.687585,33.859375
30268,40.398588,33.859375
30269,37.364976,33.859375
30274,51.537636,40.45884705
30276,73.389129,74.46572113
30281,39.877186,33.859375
30282,51.585036,40.45884705
30284,73.436529,74.46572113
30287,36.890974,33.859375
30288,73.531329,74.46572113
30290,40.208988,33.859375
30292,73.578729,74.46572113
30293,37.270175,33.859375
30297,37.222775,33.859375
30305,73.67353,91.49718475
30310,40.019387,33.859375
30312,51.869437,40.45884705
30316,73.957931,83.59164429
30320,56.988659,62.6434021
30324,73.246928,74.46572113
30325,73.199528,74.46572113
30326,56.941259,62.6434021
30327,57.557461,66.56017303
30335,60.638474,66.56017303
30336,60.591074,66.56017303
30345,32.814556,24.92052078
30346,57.367861,54.737854
30351,61.491678,66.56017303
30354,52.059038,40.45884705
30355,33.76256,24.92052078
30356,72.298924,74.46572113
30365,57.27306,62.6434021
30368,61.539078,66.56017303
30373,60.780675,66.56017303
30374,59.026868,66.56017303
30378,74.147532,83.59164429
30380,35.279367,32.82606125
30381,61.444278,66.56017303
30386,73.009927,74.46572113
30390,58.932067,66.56017303
30396,61.302077,66.56017303
30398,58.979467,66.56017303
30399,32.719756,24.92052078
30405,59.074268,66.56017303
30406,60.828075,66.56017303
30407,60.306673,66.56017303
30408,60.875475,66.56017303
30411,32.672356,24.92052078
30412,61.017676,66.56017303
30413,61.396878,66.56017303
30427,53.860246,62.6434021
30435,53.670645,62.6434021
30439,53.575844,62.6434021
30442,28.690739,24.92052078
30443,53.481044,62.6434021
30444,53.433644,62.6434021
30458,59.121668,66.56017303
30463,34.141762,32.82606125
30464,69.786713,74.46572113
30467,74.526733,83.59164429
30468,34.994965,32.82606125
30474,74.574134,83.59164429
30476,34.283962,32.82606125
30477,34.947565,32.82606125
30482,74.668934,83.59164429
30484,34.805365,32.82606125
30489,71.44572,74.46572113
30491,60.164472,66.56017303
30495,34.568364,32.82606125
30498,34.710564,32.82606125
30501,34.378763,32.82606125
30505,60.117072,66.56017303
30512,52.62784,51.6479187
30514,34.473563,32.82606125
30518,34.615764,32.82606125
30521,70.924318,74.46572113
30524,70.971718,74.46572113
30531,52.722641,51.6479187
30546,52.912242,51.6479187
30548,75.285137,83.59164429
30550,59.311269,66.56017303
30553,75.332537,83.59164429
30555,75.474737,83.59164429
30558,59.880071,66.56017303
30570,59.69047,66.56017303
30571,59.785271,66.56017303
30575,75.99614,83.59164429
30577,76.04354,83.59164429
30578,59.453469,66.56017303
30579,59.50087,66.56017303
30587,58.315865,66.56017303
30588,58.458065,66.56017303
30589,61.681279,66.56017303
30591,70.497716,74.46572113
30594,70.450316,74.46572113
30595,70.308115,74.46572113
30597,70.260715,74.46572113
30599,70.165915,74.46572113
30601,70.782118,74.46572113
30602,70.829518,74.46572113
30615,28.264137,13.0982008
30616,69.644513,74.46572113
30622,61.823479,66.56017303
30625,76.233141,83.59164429
30628,28.121936,24.92052078
30634,90.832403,85.72389984
30635,90.737602,85.72389984
30636,90.785002,85.72389984
30641,28.88034,24.92052078
30653,76.327941,83.59164429
30657,90.405801,85.72389984
30662,90.073999,85.72389984
30664,90.2636,85.72389984
30674,28.92774,24.92052078
30675,76.517542,83.59164429
30678,76.564942,83.59164429
30681,76.612342,83.59164429
30682,76.659742,83.59164429
30683,89.742198,85.72389984
30687,89.694798,85.72389984
30700,76.801943,83.59164429
30703,76.849343,83.59164429
30704,31.534751,24.92052078
30707,31.582151,24.92052078
30712,31.961353,24.92052078
30713,26.60513,24.92052078
30715,87.609189,85.72389984
30716,87.466988,85.72389984
30718,87.514389,85.72389984
30719,87.561789,85.72389984
30722,87.372188,85.72389984
30731,87.135187,85.72389984
30733,77.086344,83.59164429
30735,86.992986,85.72389984
30737,86.850786,85.72389984
30738,77.133744,83.59164429
30747,86.566385,85.72389984
30756,26.794731,24.92052078
30762,65.568095,66.56017303
30764,77.370745,83.59164429
30773,77.418146,83.59164429
30776,65.046693,66.56017303
30778,77.465546,83.59164429
30782,27.079132,24.92052078
30783,64.904493,66.56017303
30784,64.762292,66.56017303
30786,65.094093,66.56017303
30788,27.695334,24.92052078
30790,27.742735,24.92052078
30794,62.392282,66.56017303
30797,69.407512,74.46572113
30802,27.126532,24.92052078
30810,77.607747,83.59164429
30812,27.600534,24.92052078
30815,67.274503,66.56017303
30818,63.482487,66.56017303
30826,63.387686,66.56017303
30828,63.861688,66.56017303
30831,27.505734,24.92052078
30833,64.667492,66.56017303
30839,67.132302,66.56017303
30843,27.268733,24.92052078
30847,63.577287,66.56017303
30848,64.146089,66.56017303
30856,63.340286,66.56017303
30863,64.098689,66.56017303
30865,77.749947,83.59164429
30866,69.217911,74.46572113
30869,63.008484,83.59164429
30871,63.245485,66.56017303
30874,65.852497,66.56017303
30879,62.818884,83.59164429
30880,64.24089,66.56017303
30885,63.198085,66.56017303
30891,68.175106,66.56017303
30902,69.07571,74.46572113
30905,65.899897,66.56017303
30906,67.938105,66.56017303
30909,69.12311,74.46572113
30910,66.990101,74.46572113
30912,78.034348,83.59164429
30915,65.947297,66.56017303
30921,80.925761,83.59164429
30924,81.020561,83.59164429
30927,66.7531,66.56017303
30930,80.83096,83.59164429
30934,80.973161,83.59164429
30942,68.601708,74.46572113
30943,68.554308,74.46572113
30950,80.451759,83.59164429
30953,68.791309,74.46572113
30954,80.68876,83.59164429
30958,80.593959,83.59164429
30959,80.641359,83.59164429
30960,68.743909,74.46572113
30964,66.184298,66.56017303
30968,30.634147,24.92052078
30971,80.119957,83.59164429
30973,66.468699,66.56017303
30975,29.543942,24.92052078
30982,80.025157,83.59164429
30986,30.444546,24.92052078
30991,29.733543,24.92052078
30994,30.349746,24.92052078
30995,79.645955,83.59164429
30999,30.302346,24.92052078
31002,29.923144,24.92052078
31009,30.254945,24.92052078
31024,65.805096,66.56017303
31031,29.306941,24.92052078
31037,29.117341,24.92052078
31039,86.281983,85.72389984
31040,29.164741,24.92052078
31041,29.212141,24.92052078
31042,86.234583,85.72389984
31045,86.139783,85.72389984
31047,86.092383,85.72389984
31048,81.162762,83.59164429
31055,82.489967,83.59164429
31058,85.950182,85.72389984
31061,84.338575,83.59164429
31062,82.300366,83.59164429
31072,82.347767,83.59164429
31073,81.447163,83.59164429
31074,82.395167,83.59164429
31081,81.826364,83.59164429
31083,81.541963,83.59164429
31087,81.731564,83.59164429
31090,82.679568,83.59164429
31093,84.480776,85.72389984
31097,81.873765,83.59164429
31108,81.921165,83.59164429
31109,83.011369,83.59164429
31114,83.10617,83.59164429
31115,83.20097,83.59164429
31116,85.618381,85.72389984
31119,83.864573,83.59164429
31123,83.485371,83.59164429
31133,83.295771,83.59164429
31134,83.674972,83.59164429
31137,85.47618,85.72389984
31140,84.859977,85.72389984
31146,84.954778,85.72389984
31153,78.081749,83.59164429
31159,78.31875,83.59164429
31164,78.223949,83.59164429
31165,76.280541,83.59164429
31166,78.50835,83.59164429
31170,78.650551,83.59164429
31171,78.792752,83.59164429
31172,78.271349,83.59164429
31176,88.983795,85.72389984
31180,88.651993,85.72389984
31187,88.604593,85.72389984
31188,89.457797,85.72389984
31191,88.509793,85.72389984
31193,89.220796,85.72389984
31194,88.414992,85.72389984
31195,89.410397,85.72389984
31202,88.225392,85.72389984
31205,88.177991,85.72389984
31206,88.130591,85.72389984
31207,87.94099,85.72389984
31208,88.083191,85.72389984
31209,88.035791,85.72389984
31211,49.501502,33.859375
31214,42.082029,33.859375
31215,39.11424,33.859375
31220,50.985397,35.99162674
31230,90.061287,85.72389984
31231,45.54445,33.859375
31240,38.124977,32.82606125
31241,41.092766,33.859375
31242,48.512239,33.859375
31243,46.039082,33.859375
31244,40.598135,33.859375
31248,43.071292,33.859375
31251,47.028345,33.859375
31252,44.060556,33.859375
31257,91.05055,85.72389984
31266,67.308237,68.69242859
31269,66.318974,68.69242859
31272,64.835079,68.69242859
31274,86.598866,85.72389984
31278,63.845816,68.69242859
31280,62.856553,68.69242859
31284,33.673294,32.82606125
31285,60.383396,62.6434021
31287,75.716973,83.59164429
31294,70.276026,68.69242859
31295,76.211604,83.59164429
31299,69.286763,68.69242859
31302,71.759921,83.59164429
31305,72.749184,83.59164429
31310,79.179393,85.72389984
31315,83.631077,85.72389984
31326,84.125709,85.72389984
31329,77.695499,83.59164429
31344,21.720474,22.95503044
31345,21.391358,22.95503044
31348,24.024287,25.67760086
31349,23.366055,39.24456787
31352,31.923074,24.92052078
31359,10.530525,8.495054245
31373,11.188758,8.495054245
31378,17.441964,22.95503044
31388,17.112848,22.95503044
31393,16.454616,22.95503044
31395,23.695171,41.37681961
31396,12.176106,8.495054245
31402,30.60661,31.51998901
31410,28.631913,25.67760086
31411,25.011636,25.67760086
31424,13.492571,8.495054245
31425,13.163455,8.495054245
31435,48.207061,33.859375
31438,53.037794,52.28116608
31442,47.224539,33.859375
31444,51.809642,33.859375
31445,51.645888,33.859375
31456,48.043308,33.859375
31461,50.008352,33.859375
31469,50.335859,33.859375
31471,48.452692,33.859375
31479,47.47017,33.859375
31481,49.598967,33.859375
31487,50.253982,33.859375
31492,49.27146,33.859375
31493,46.897032,33.859375
31499,47.633924,33.859375
31501,48.534569,33.859375
31506,49.02583,33.859375
31509,48.943953,33.859375
31510,48.780199,33.859375
31514,46.405771,33.859375
31523,45.832633,33.859375
31525,45.013865,33.859375
31529,45.996387,33.859375
31530,46.078264,33.859375
31536,45.505126,33.859375
31543,43.212575,33.859375
31544,37.64495,33.859375
31545,40.019378,33.859375
31548,43.376328,33.859375
31550,40.346886,33.859375
31556,40.101255,33.859375
31563,43.048821,33.859375
31564,42.721314,33.859375
31577,42.55756,33.859375
31578,37.726827,33.859375
31584,41.820669,33.859375
31589,39.364364,33.859375
31596,65.237442,62.6434021
31597,39.118733,33.859375
31605,37.153689,33.859375
31606,41.656915,33.859375
31609,40.75627,33.859375
31615,42.393806,33.859375
31620,38.545595,33.859375
31621,36.908059,33.859375
31623,41.575038,33.859375
31627,36.826182,33.859375
31629,41.165654,33.859375
31634,74.243893,83.59164429
31640,64.746181,62.6434021
31644,36.580552,33.859375
31646,34.533631,33.859375
31665,35.679906,33.859375
31666,64.091166,62.6434021
31672,32.48671,32.82606125
31675,35.84366,33.859375
31677,34.124247,18.36608505
31678,65.483072,62.6434021
31679,63.681782,62.6434021
31680,75.553922,83.59164429
31681,65.728703,62.6434021
31684,34.206123,18.36608505
31687,32.568587,32.82606125
31692,65.892457,62.6434021
31699,32.896094,32.82606125
31700,35.434276,33.859375
31709,33.714862,18.36608505
31711,33.059848,18.36608505
31712,75.88143,83.59164429
31713,33.469232,18.36608505
31718,33.141725,32.82606125
31722,76.12706,83.59164429
31729,66.547471,74.46572113
31730,67.202486,74.46572113
31731,67.284363,74.46572113
31734,66.711225,74.46572113
31735,67.120609,74.46572113
31738,92.256796,85.72389984
31740,92.66618,85.72389984
31741,66.874978,74.46572113
31742,91.192397,85.72389984
31746,90.783013,85.72389984
31750,66.793102,74.46572113
31751,91.765535,85.72389984
31754,92.502426,85.72389984
31755,92.748057,85.72389984
31756,92.584303,85.72389984
31759,91.356151,85.72389984
31761,92.338672,85.72389984
31766,92.011165,85.72389984
31769,62.371753,62.6434021
31774,37.071812,33.859375
31776,31.831695,32.82606125
31777,74.080139,83.59164429
31778,63.436152,62.6434021
31779,63.108644,62.6434021
31782,59.751694,62.6434021
31789,73.998263,83.59164429
31794,63.190521,62.6434021
31799,76.700198,83.59164429
31800,31.586065,24.92052078
31801,62.69926,74.46572113
31805,62.863014,74.46572113
31806,63.272398,62.6434021
31807,61.471108,62.6434021
31810,59.669817,62.6434021
31811,62.126122,62.6434021
31812,61.1436,62.6434021
31813,57.868527,62.6434021
31814,61.798615,62.6434021
31815,61.880492,62.6434021
31820,61.389231,62.6434021
31825,62.044246,62.6434021
31827,57.622897,62.6434021
31828,60.488586,62.6434021
31829,61.962369,62.6434021
31830,29.784775,24.92052078
31833,60.734216,62.6434021
31841,58.523542,62.6434021
31857,30.93105,24.92052078
31861,30.439789,24.92052078
31862,30.68542,24.92052078
31870,53.283425,52.28116608
31876,67.61187,74.46572113
31877,77.355213,83.59164429
31879,75.635799,83.59164429
31881,55.248469,51.6479187
31883,58.441665,62.6434021
31887,53.774686,52.28116608
31890,57.295389,62.6434021
31891,26.919086,15.20885849
31893,56.886005,62.6434021
31896,67.8575,74.46572113
31901,27.000962,13.36049461
31906,77.846474,83.59164429
31908,68.840022,74.46572113
31911,69.085653,74.46572113
31912,68.921899,74.46572113
31914,81.121547,85.72389984
31923,68.266885,74.46572113
31930,82.349699,83.59164429
31931,81.449054,83.59164429
31938,78.665242,83.59164429
31944,78.992749,83.59164429
31946,80.466532,83.59164429
31950,78.910872,83.59164429
31957,81.694685,85.72389984
31958,79.074626,83.59164429
31960,81.858438,85.72389984
31962,79.565887,83.59164429
31964,79.811518,83.59164429
31967,79.156503,83.59164429
31977,73.834509,83.59164429
31979,58.932926,62.6434021
31991,54.020316,52.28116608
31996,82.759083,83.59164429
32013,83.004714,85.72389984
32014,83.414098,83.59164429
32016,76.290814,83.59164429
32017,75.472046,83.59164429
32018,69.986298,74.46572113
32022,61.716738,62.6434021
32023,56.640375,62.6434021
32034,57.049759,62.6434021
32036,56.967882,62.6434021
32046,29.047883,24.92052078
32047,78.092104,83.59164429
32050,87.50794,85.72389984
32054,83.495975,85.72389984
32057,83.577852,83.59164429
32060,83.741605,85.72389984
32065,85.051635,85.72389984
32066,84.478497,85.72389984
32073,86.771048,85.72389984
32074,86.689171,85.72389984
32075,84.806004,85.72389984
32088,86.034157,85.72389984
32096,85.379142,85.72389984
32100,85.461019,85.72389984
32103,55.002838,40.45884705
32109,87.180432,85.72389984
32111,26.837209,15.49274826
32112,75.717676,83.59164429
32127,74.32577,83.59164429
32129,56.476621,62.6434021
32134,26.673455,15.49274826
32142,87.835447,85.72389984
32143,26.591578,15.49274826
32146,70.313805,74.46572113
32152,77.027705,83.59164429
32153,76.945829,83.59164429
32154,72.52448,62.6434021
32156,89.55486,85.72389984
32157,72.77011,79.67485809
32159,72.606357,62.6434021
32160,70.559436,74.46572113
32161,90.046121,85.72389984
32162,72.442603,62.6434021
32167,26.100317,15.49274826
32173,26.264071,15.49274826
32176,74.5714,83.59164429
32178,90.619259,85.72389984
32182,89.472983,85.72389984
32183,89.636737,85.72389984
32185,74.489524,83.59164429
32186,88.981722,85.72389984
32187,88.817969,85.72389984
32188,27.492223,15.49274826
32193,89.718614,85.72389984
32195,70.641313,74.46572113
32196,89.30923,85.72389984
32204,70.96882,74.46572113
32207,90.127998,85.72389984
32209,73.588878,83.59164429
32213,70.723189,74.46572113
32214,70.886943,74.46572113
32225,90.537382,85.72389984
32226,88.081077,85.72389984
32228,27.819731,15.49274826
32229,90.291752,85.72389984
32231,27.655977,15.49274826
32232,90.455505,85.72389984
32239,71.787588,49.07643127
32241,27.901608,15.49274826
32242,71.378204,49.07643127
32246,24.167321,22.95503044
32255,24.490155,22.95503044
32260,25.297239,8.495054245
32262,25.458656,8.495054245
32267,27.23424,41.37681961
32269,27.153532,41.37681961
32280,26.346448,41.37681961
32287,25.700781,26.91684341
32291,16.742149,26.91684341
32293,16.822857,26.91684341
32295,29.332659,42.70906448
32296,29.25195,42.70906448
32297,29.171242,42.70906448
32313,28.041324,39.24456787
32314,27.718491,39.24456787
32317,48.86409,33.859375
32319,44.586545,33.859375
32321,44.425129,48.3193512
32323,44.183003,48.3193512
32325,44.102295,48.3193512
32328,43.779461,48.3193512
32336,43.133794,32.82606125
32338,43.053086,32.82606125
32340,42.810961,32.82606125
32343,9.478393,8.495054245
32345,9.236268,8.495054245
32347,9.720518,8.495054245
32355,8.832726,8.495054245
32360,8.590601,8.495054245
32362,7.541392,8.495054245
32366,8.10635,8.495054245
32367,7.6221,8.495054245
32370,7.944934,8.495054245
32377,42.649544,32.82606125
32383,48.299132,33.859375
32385,44.747962,33.859375
32392,38.694833,24.92052078
32393,48.137715,33.859375
32394,44.909379,48.3193512
32400,44.990087,33.859375
32402,42.165294,32.82606125
32403,47.814881,33.859375
32407,42.084585,32.82606125
32410,45.151504,33.859375
32416,47.492048,33.859375
32419,41.923168,32.82606125
32421,45.716463,33.859375
32422,47.330631,33.859375
32423,45.555046,48.3193512
32428,47.411339,33.859375
32431,47.249923,33.859375
32437,39.259791,24.92052078
32439,47.088506,33.859375
32442,46.927089,33.859375
32444,46.846381,33.859375
32448,46.281422,33.859375
32449,39.3405,24.92052078
32451,39.421208,24.92052078
32452,46.200713,33.859375
32454,41.35821,32.82606125
32462,39.82475,24.92052078
32464,39.905458,24.92052078
32470,40.712542,24.92052078
32472,40.389709,24.92052078
32475,40.309,24.92052078
32476,40.228292,24.92052078
32477,46.604255,33.859375
32482,38.291291,24.92052078
32483,38.210582,24.92052078
32486,23.925196,22.95503044
32487,38.049165,24.92052078
32499,14.563022,8.495054245
32504,14.643731,8.495054245
32506,14.078772,8.495054245
32524,15.208689,8.495054245
32531,18.356317,22.95503044
32534,29.978326,42.70906448
32541,15.69294,8.495054245
32546,16.257898,22.95503044
32547,18.033483,22.95503044
32557,22.633862,22.95503044
32562,16.500024,22.95503044
32567,17.387816,22.95503044
32570,30.139743,42.70906448
32571,22.311028,22.95503044
32572,19.001984,22.95503044
32573,22.23032,22.95503044
32578,19.244109,22.95503044
32595,20.131901,22.95503044
32596,20.21261,22.95503044
32602,21.261819,22.95503044
32605,21.826778,22.95503044
32607,21.746069,22.95503044
32611,19.72836,22.95503044
32626,30.462576,42.70906448
32636,36.919248,24.92052078
32642,36.677123,24.92052078
32644,33.368078,43.34230804
32645,33.448787,43.34230804
32647,36.596414,24.92052078
32648,33.852329,24.92052078
32649,33.529495,43.34230804
32650,31.027535,42.70906448
32652,36.515706,24.92052078
32663,36.354289,24.92052078
32666,34.497996,24.92052078
32667,13.67523,8.495054245
32668,36.192872,24.92052078
32671,36.112164,24.92052078
32672,34.82083,24.92052078
32676,35.224372,24.92052078
32678,34.982246,24.92052078
32680,35.30508,24.92052078
32687,35.708622,24.92052078
32693,13.271688,8.495054245
32704,32.722411,54.53138733
32705,10.366186,8.495054245
32712,32.480286,54.53138733
32723,12.061062,8.495054245
32725,32.238161,54.53138733
32726,31.350369,36.10959625
32727,10.527602,8.495054245
32730,31.511785,38.24184418
32733,31.592494,37.07009888
32740,12.383895,8.495054245
32744,31.75391,36.10959625
32759,40.64029,33.859375
32764,39.419605,33.859375
32771,24.364491,1.538173676
32774,24.110182,1.538173676
32780,24.771386,13.0982008
32781,24.720524,13.0982008
32783,24.87311,13.0982008
32784,24.923972,24.92052078
32786,30.366192,24.92052078
32792,31.027396,24.92052078
32793,31.332568,24.92052078
32796,31.12912,24.92052078
32803,28.229994,24.92052078
32808,48.879913,33.859375
32822,49.490256,33.859375
32826,49.744565,52.28116608
32828,49.795427,52.28116608
32830,50.456631,35.24970245
32832,50.15146,52.28116608
32833,49.89715,52.28116608
32836,51.626454,62.6434021
32845,54.372995,62.6434021
32854,51.728178,62.6434021
32856,51.168697,48.1834259
32863,51.880763,62.6434021
32868,50.914388,60.00574493
32879,54.525581,62.6434021
32890,54.474719,62.6434021
32892,52.084211,62.6434021
32898,48.015261,33.859375
32900,52.135073,62.6434021
32909,47.099748,33.859375
32910,47.252333,33.859375
32912,54.881614,62.6434021
32913,47.354057,33.859375
32914,55.034199,62.6434021
32917,54.830752,62.6434021
32918,47.811814,33.859375
32919,47.71009,33.859375
32922,47.048886,33.859375
32929,25.534314,24.92052078
32933,39.01271,33.859375
32935,54.678166,62.6434021
32937,40.385981,33.859375
32938,39.724776,33.859375
32939,35.401517,18.36608505
32941,31.38343,24.92052078
32949,39.979086,33.859375
32954,35.655827,18.36608505
32958,30.773087,24.92052078
32959,30.671363,24.92052078
32962,32.604114,18.36608505
32976,30.518778,24.92052078
32978,36.062722,33.859375
32985,36.164445,33.859375
32990,30.162745,24.92052078
32992,32.298943,32.82606125
33000,30.111883,24.92052078
33006,30.061021,24.92052078
33007,29.959297,24.92052078
33011,29.857573,24.92052078
33012,28.586027,24.92052078
33013,29.806712,24.92052078
33014,28.535165,24.92052078
33016,29.75585,24.92052078
33021,29.552402,24.92052078
33023,28.636888,24.92052078
33028,28.789474,24.92052078
33031,29.145507,24.92052078
33033,29.247231,24.92052078
33036,28.891198,24.92052078
33037,28.992922,24.92052078
33039,40.080809,33.859375
33040,53.711791,62.6434021
33043,27.924822,24.92052078
33045,27.772237,24.92052078
33047,27.721375,24.92052078
33051,27.517927,31.78228378
33056,27.263618,13.36049461
33058,27.111032,13.36049461
33060,27.06017,13.36049461
33063,39.673914,33.859375
33064,39.572191,33.859375
33069,37.995473,33.859375
33073,51.931625,62.6434021
33075,32.553253,18.36608505
33078,39.775638,33.859375
33080,38.554953,33.859375
33086,32.654976,18.36608505
33091,39.521329,33.859375
33092,46.489405,33.859375
33093,35.19807,18.36608505
33099,52.541968,62.6434021
33100,53.660929,62.6434021
33101,53.508343,62.6434021
33102,52.185935,62.6434021
33105,53.355758,62.6434021
33109,46.33682,33.859375
33113,52.287658,62.6434021
33115,52.440244,62.6434021
33124,26.348104,36.10959625
33128,40.843737,33.859375
33130,40.742014,33.859375
33133,38.656677,33.859375
33136,37.690301,33.859375
33138,36.520478,33.859375
33142,36.266169,33.859375
33144,46.387681,33.859375
33148,40.894599,33.859375
33149,41.403218,33.859375
33150,38.961848,33.859375
33152,38.046335,33.859375
33156,46.133372,33.859375
33160,54.22041,62.6434021
33167,40.996323,33.859375
33172,37.130821,33.859375
33173,37.181683,33.859375
33177,52.796277,62.6434021
33179,32.807562,18.36608505
33188,46.285958,33.859375
33190,52.745415,62.6434021
33192,38.910986,33.859375
33193,37.588578,33.859375
33199,53.864376,62.6434021
33204,41.45408,33.859375
33207,37.079959,33.859375
33210,45.879063,33.859375
33213,33.112733,18.36608505
33215,54.016962,62.6434021
33216,53.915238,62.6434021
33217,33.061871,18.36608505
33220,44.556654,33.859375
33222,45.675615,33.859375
33228,54.118686,62.6434021
33229,33.011009,18.36608505
33252,43.793726,33.859375
33255,34.129971,33.859375
33258,33.214457,18.36608505
33259,40.589428,33.859375
33261,42.82735,33.859375
33262,44.404068,33.859375
33266,34.94376,18.36608505
33267,41.555804,33.859375
33269,33.723076,18.36608505
33270,42.674765,33.859375
33271,41.504942,33.859375
33276,42.166146,33.859375
33278,43.386831,33.859375
33281,33.417904,18.36608505
33284,36.57134,33.859375
33300,25.076558,24.92052078
33305,45.217858,33.859375
33306,42.318732,33.859375
33310,44.149759,33.859375
33311,34.791175,33.859375
33313,33.519628,18.36608505
33314,52.999725,62.6434021
33315,26.195519,36.10959625
33317,42.776489,33.859375
33318,41.250632,33.859375
33319,43.234245,33.859375
33322,34.435142,18.36608505
33326,44.607516,33.859375
33331,44.45493,33.859375
33332,44.760102,33.859375
33334,33.875661,33.859375
33340,42.725627,33.859375
33347,41.911837,33.859375
33364,42.878212,33.859375
33368,45.014411,33.859375
33376,21.197825,22.95503044
33377,21.120281,22.95503044
33380,20.887648,22.95503044
33384,20.577471,22.95503044
33385,20.499926,22.95503044
33390,20.112204,22.95503044
33393,19.879571,22.95503044
33399,19.414305,22.95503044
33400,19.336761,22.95503044
33401,19.259216,22.95503044
33405,18.949039,22.95503044
33406,33.139657,18.36608505
33407,22.981346,39.24456787
33410,22.826257,41.37681961
33414,22.671168,41.37681961
33415,22.438535,41.37681961
33426,33.062113,18.36608505
33428,34.923178,30.94548798
33432,32.751935,18.36608505
33434,32.596847,18.36608505
33435,32.364214,18.36608505
33436,32.441758,18.36608505
33437,24.609777,25.67760086
33442,33.217202,18.36608505
33449,33.527379,18.36608505
33451,35.310899,42.50551605
33452,33.837557,36.77012634
